ProductBenefitRecommendedSIBetaID,ProductCode,BenefitCode,Age,RecommendedSI,DtmCreated,CreatedBy,DtmUpdated,UpdatedBy,DtmValidFrom,DtmValidTo
2597,MAP,ADB,27,350000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2598,MAP,ADB,28,400000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2599,MAP,ADB,29,400000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2600,MAP,ADB,30,400000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2601,MAP,ADB,31,400000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2602,MAP,ADB,32,400000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2603,MAP,ADB,33,400000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2604,MAP,ADB,34,450000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2605,MAP,ADB,35,450000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2606,MAP,ADB,36,450000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2607,MAP,ADB,37,400000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2608,MAP,ADB,38,400000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2609,MAP,ADB,39,450000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2610,MAP,ADB,40,450000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2611,MAP,ADB,41,450000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2612,MAP,ADB,42,450000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2613,MAP,ADB,43,450000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2614,MAP,ADB,44,450000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2615,MAP,ADB,45,450000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2616,MAP,ADB,46,450000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2617,MAP,ADB,47,400000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2618,MAP,ADB,48,400000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2619,MAP,ADB,49,400000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2620,MAP,ADB,50,400000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2621,MAP,ADB,51,350000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2622,MAP,ADB,52,350000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2623,MAP,ADB,53,350000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2624,MAP,ADB,54,350000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2625,MAP,ADB,55,350000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2626,MAP,ADB,56,350000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2627,MAP,ADB,57,350000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2628,MAP,ADB,58,350000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2629,MAP,ADB,59,350000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2630,MAP,ADB,60,350000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2631,MAP,ADB,61,350000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2632,MAP,ADB,62,350000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2633,MAP,ADB,63,350000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2634,MAP,ADB,64,350000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2635,MAP,ADB,65,350000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2636,MLI,DTH,16,250000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2637,MLI,DTH,17,250000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2638,MLI,DTH,18,250000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2639,MLI,DTH,19,400000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2640,MLI,DTH,20,400000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2641,MLI,DTH,21,450000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2642,MLI,DTH,22,500000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2643,MLI,DTH,23,500000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2644,MLI,DTH,24,550000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2645,MLI,DTH,25,600000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2646,MLI,DTH,26,650000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2647,MLI,DTH,27,650000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2648,MLI,DTH,28,650000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2649,MLI,DTH,29,650000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2650,MLI,DTH,30,650000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2651,MLI,DTH,31,700000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2652,MLI,DTH,32,700000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2653,MLI,DTH,33,700000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2654,MLI,DTH,34,700000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2655,MLI,DTH,35,700000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2656,MLI,DTH,36,700000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2657,MLI,DTH,37,700000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2658,MLI,DTH,38,700000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2659,MLI,DTH,39,700000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2660,MLI,DTH,40,700000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2661,MLI,DTH,41,700000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2662,MLI,DTH,42,700000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2663,MLI,DTH,43,700000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2664,MLI,DTH,44,650000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2665,MLI,DTH,45,600000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2666,MLI,DTH,46,550000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2667,MLI,DTH,47,550000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2668,MLI,DTH,48,550000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2669,MLI,DTH,49,550000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2670,MLI,DTH,50,500000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2671,MLI,DTH,51,450000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2672,MLI,DTH,52,400000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2673,MLI,DTH,53,400000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2674,MLI,DTH,54,400000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2675,MLI,DTH,55,350000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2676,MLI,DTH,56,350000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2677,MLI,DTH,57,300000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2678,MLI,DTH,58,300000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2679,MLI,DTH,59,250000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2680,MLI,DTH,60,250000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2681,MLI,DTH,61,250000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2682,MLI,DTH,62,200000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2683,MLI,DTH,63,200000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2684,MLI,DTH,64,200000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2685,MLI,DTH,65,200000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2686,WAI,ADB,18,300000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2687,WAI,ADB,19,300000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2688,WAI,ADB,20,300000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2689,WAI,ADB,21,350000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2690,WAI,ADB,22,350000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2691,WAI,ADB,23,350000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2692,WAI,ADB,24,350000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2693,WAI,ADB,25,350000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2694,WAI,ADB,26,350000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2695,WAI,ADB,27,350000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2696,WAI,ADB,28,400000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2697,WAI,ADB,29,400000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2698,WAI,ADB,30,400000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2699,WAI,ADB,31,400000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2700,WAI,ADB,32,400000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2701,WAI,ADB,33,400000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2702,WAI,ADB,34,450000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2703,WAI,ADB,35,450000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2704,WAI,ADB,36,450000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2705,WAI,ADB,37,400000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2706,WAI,ADB,38,400000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2707,WAI,ADB,39,450000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2708,WAI,ADB,40,450000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2709,WAI,ADB,41,450000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2710,WAI,ADB,42,450000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2711,WAI,ADB,43,450000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2712,WAI,ADB,44,450000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2713,WAI,ADB,45,450000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2714,WAI,ADB,46,450000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2715,WAI,ADB,47,400000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2716,WAI,ADB,48,400000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2717,WAI,ADB,49,400000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2718,WAI,ADB,50,400000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2719,WAI,ADB,51,350000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2720,WAI,ADB,52,350000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2721,WAI,ADB,53,350000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2722,WAI,ADB,54,350000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2723,WAI,ADB,55,350000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2724,WAI,ADB,56,350000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2725,WAI,ADB,57,350000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2726,WAI,ADB,58,350000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2727,WAI,ADB,59,350000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2728,WAI,ADB,60,350000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2729,WAI,ADB,61,350000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2730,WAI,ADB,62,350000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2731,WAI,ADB,63,350000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2732,WAI,ADB,64,350000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2733,WAI,ADB,65,350000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2734,WLI,DTH,18,500000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2735,WLI,DTH,19,500000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2736,WLI,DTH,20,550000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2737,WLI,DTH,21,550000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2738,WLI,DTH,22,550000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2739,WLI,DTH,23,550000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2740,WLI,DTH,24,550000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2741,WLI,DTH,25,550000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2742,WLI,DTH,26,550000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2743,WLI,DTH,27,550000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2744,WLI,DTH,28,550000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2745,WLI,DTH,29,550000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2746,WLI,DTH,30,550000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2747,WLI,DTH,31,550000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2748,WLI,DTH,32,550000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2749,WLI,DTH,33,550000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2750,WLI,DTH,34,550000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2751,WLI,DTH,35,550000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2752,WLI,DTH,36,550000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2753,WLI,DTH,37,550000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2754,WLI,DTH,38,500000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2755,WLI,DTH,39,500000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2756,WLI,DTH,40,500000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2757,WLI,DTH,41,450000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2758,WLI,DTH,42,450000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2759,WLI,DTH,43,450000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2760,WLI,DTH,44,450000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2761,WLI,DTH,45,450000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2762,WLI,DTH,46,400000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2763,WLI,DTH,47,350000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2764,WLI,DTH,48,350000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2765,WLI,DTH,49,350000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2766,WLI,DTH,50,300000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2767,WLI,DTH,51,300000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2768,WLI,DTH,52,300000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2769,WLI,DTH,53,300000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2770,WLI,DTH,54,300000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2771,WLI,DTH,55,250000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2772,WLI,DTH,56,250000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2773,WLI,DTH,57,200000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2774,WLI,DTH,58,200000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2775,WLI,DTH,59,200000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2776,WLI,DTH,60,200000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2777,WLI,DTH,61,200000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2778,WLI,DTH,62,150000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2779,WLI,DTH,63,150000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2780,WLI,DTH,64,150000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2781,WLI,DTH,65,150000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2782,AFI,DTH,18,11000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2783,AFI,DTH,19,11000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2784,AFI,DTH,20,11000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2785,AFI,DTH,21,11000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2786,AFI,DTH,22,11000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2787,AFI,DTH,23,11000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2788,AFI,DTH,24,11000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2789,AFI,DTH,25,11000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2790,AFI,DTH,26,11000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2791,AFI,DTH,27,11000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2792,AFI,DTH,28,11000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2793,AFI,DTH,29,11000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2794,AFI,DTH,30,11000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2795,AFI,DTH,31,11000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2796,AFI,DTH,32,11000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2797,AFI,DTH,33,11000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2798,AFI,DTH,34,11000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2799,AFI,DTH,35,11000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2800,AFI,DTH,36,11000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2801,AFI,DTH,37,11000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2802,AFI,DTH,38,11000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2803,AFI,DTH,39,11000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2804,AFI,DTH,40,11000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2805,AFI,DTH,41,11000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2806,AFI,DTH,42,11000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2807,AFI,DTH,43,11000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2808,AFI,DTH,44,11000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2809,AFI,DTH,45,11000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2810,AFI,DTH,46,11000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2811,AFI,DTH,47,11000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2812,AFI,DTH,48,11000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2813,AFI,DTH,49,11000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2814,AFI,DTH,50,11000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2815,AFI,DTH,51,11000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2816,AFI,DTH,52,11000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2817,AFI,DTH,53,11000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2818,AFI,DTH,54,11000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2819,AFI,DTH,55,10000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2820,AFI,DTH,56,10000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2821,AFI,DTH,57,10000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2822,AFI,DTH,58,10000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2823,AFI,DTH,59,10000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2824,AFI,DTH,60,9000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2825,AFI,DTH,61,9000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2826,AFI,DTH,62,9000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2827,AFI,DTH,63,9000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2828,AFI,DTH,64,9000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2829,AFI,DTH,65,8000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2830,AFI,DTH,66,8000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2831,AFI,DTH,67,8000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2832,AFI,DTH,68,8000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2833,AFI,DTH,69,8000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2834,AFI,DTH,70,8000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2835,AFI,DTH,71,7000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2836,AFI,DTH,72,7000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2837,AFI,DTH,73,7000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2838,AFI,DTH,74,7000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2839,AFI,DTH,75,7000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2840,AFI,DTH,76,7000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2841,AFI,DTH,77,7000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2842,AFI,DTH,78,7000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2843,AFI,DTH,79,7000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2844,MFI,DTH,18,9000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2845,MFI,DTH,19,9000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2846,MFI,DTH,20,9000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2847,MFI,DTH,21,9000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2848,MFI,DTH,22,10000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2849,MFI,DTH,23,12000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2850,MFI,DTH,24,14000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2851,MFI,DTH,25,14000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2852,MFI,DTH,26,14000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2853,MFI,DTH,27,14000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2854,MFI,DTH,28,14000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2855,MFI,DTH,29,14000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2856,MFI,DTH,30,14000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2857,MFI,DTH,31,14000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2858,MFI,DTH,32,14000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2859,MFI,DTH,33,14000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2860,MFI,DTH,34,14000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2861,MFI,DTH,35,14000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2862,MFI,DTH,36,14000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2863,MFI,DTH,37,14000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2864,MFI,DTH,38,14000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2865,MFI,DTH,39,14000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2866,MFI,DTH,40,14000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2867,MFI,DTH,41,14000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2868,MFI,DTH,42,14000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2869,MFI,DTH,43,14000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2870,MFI,DTH,44,14000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2871,MFI,DTH,45,14000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2872,MFI,DTH,46,13000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2873,MFI,DTH,47,13000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2874,MFI,DTH,48,13000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2875,MFI,DTH,49,13000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2876,MFI,DTH,50,13000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2877,MFI,DTH,51,13000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2878,MFI,DTH,52,13000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2879,MFI,DTH,53,12000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2880,MFI,DTH,54,12000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2881,MFI,DTH,55,11000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2882,MFI,DTH,56,11000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2883,MFI,DTH,57,11000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2884,MFI,DTH,58,11000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2885,MFI,DTH,59,10000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2886,MFI,DTH,60,10000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2887,MFI,DTH,61,10000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2888,MFI,DTH,62,10000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2889,MFI,DTH,63,10000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2890,MFI,DTH,64,10000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2891,MFI,DTH,65,10000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2892,MFI,DTH,66,9000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2893,MFI,DTH,67,9000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2894,MFI,DTH,68,8000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2895,MFI,DTH,69,8000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2896,MFI,DTH,70,8000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2897,MFI,DTH,71,8000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
2898,MFI,DTH,72,8000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
